"Validation of a Clinical Screening Grid for Syndromic Schizophrenia, Methods: This study aims to validate a short clinical screening grid for syndromic forms of schizophrenia linked to a pathogenic Copy Variation Number (CNV). The investigators plan to include 150 patients with defined (DSM V) schizophrenia and aged 15 years and more. The clinical grid will be prospectively fulfilled for every patients on the basis of his/her medical history and clinical examination. Array comparative genomic hybridization (CGH-a) will be performed on jugal mucosae sample to detect precisely syndromic forms of schizophrenia linked to the presence of a pathogenic Copy Number Variation (CNV).||In subjects with no CNV that may explain the onset of schizophrenia, the investigators would like to complete the investigations with exome trio sequencing. With this type of very clinical approach, the investigators wish to determine which semiological elements should alert the psychiatrists as to the presence of a syndromic form. The objective is to propose at the end of this study a simple and reliable scale, usable in psychiatry consultation, to guide the genetic screening of forms of syndromic schizophrenia., 0",2
"A Study of Risperidone Long-Acting Injection Versus Oral Antipsychotics in Schizophrenia Participants With a History of Being Poorly Compliant With Taking Their Medication, This is a Phase 4, an open-label (all people know the identity of the intervention), multi-country and multi-centric (conducted in more than one center) study of risperidone long-acting formulation versus oral (having to do with the mouth) atypical antipsychotics in participants with a Diagnostic and Statistical Manual of Mental Disorders, Fourth Edition Text revision ( DSM-IV TR) diagnosis of schizophrenia currently being treated with oral antipsychotic medication. The duration of this study will be 2 years. All the eligible participants will be randomly assigned to an oral atypical antipsychotic (risperidone, olanzapine, quetiapine, and where commercially available, aripiprazole and amisulpride) or to risperidone long-acting formulation. For risperidone long-acting formulation participants, study medication will be administered by intramuscular (into the muscle) injection every 2 weeks at doses of 25, 37.5 or 50 milligram (mg). Oral supplementation with the current oral atypical antipsychotic is required for the first 3 weeks following the initial injection and dose increase. Dose increase can be made as per product labeling. The primary measure of effectiveness is the reduction in the percentage of participants experiencing a clinical exacerbation after being in the study for 3 months. Participants' safety will be monitored throughout the study., Schizophrenia|Risperidone|Risperdal Consta",2
"Treatment of Refractory Auditory Verbal Hallucinations With tDCS in Schizophrenia, 0, Schizophrenia|Refractory auditory hallucination|tDCS",2
"A Multicenter Study of NAP (AL-108) in Schizophrenia, Background||AL-108 is an intranasal drug product containing NAP, an 8 amino-acid peptide (Asn-Ala-Pro-Val-Ser-Ile-Pro-Gln; NAPVSIPQ, MW=824.9) fragment of the much larger (approx. 124KD) Activity-Dependent Neuroprotective Protein (ADNP), which participates in neurodevelopment and neuroprotection. In mice, ADNP knockouts are lethal exhibiting CNS dysgenesis. ADNP mediates its effects in part through interaction with microtubules. Because of its large size, ADNP is assumed to not penetrate the BBB and thus cannot be used pharmacologically. NAP was chosen because it represents the epitope most associated with microtubule interaction and neuroprotection. NAP is absorbed following IV or intranasal administration, and has been shown to cross the BBB.||Rationale for NAP treatment: tubulin function in brain function||The cytoskeleton plays a key role in maintaining the highly asymmetrical shape and structural polarity of neurons that are essential for neuronal physiology. The cytoskeleton is made up of microfilaments, intermediate filaments and microtubules. Microfilaments (4-9 nm diameter) are made up of actin monomers and they function mainly to provide mechanical support and locomotion to the cell. Intermediate filaments are cytoplasmic fibers of ~10nm diameter. They provide supporting framework within the cell. Microtubules (~24nm diameter) consist of tubulin and microtubule associate proteins. They function to transport nutrients and chemical messengers along the cell. Neurofibrillary tangles are twisted bundles of neurofibrils formed when the microtubule-associated protein, tau, dissociates from microtubules and clusters to form an insoluble mass. Under normal conditions tau binds to microtubules, stabilizing neuronal structure and integrity.||Hyperphosphorylation of tau is assumed to be the cause for the formation of neurofibrillary tangles. Although neurofibrillary tangles are most associated with cognitive dysfunction in Alzheimers disease, some increase in neurofibrillary pathology has also been reported in schizophrenia, potentially as consequence of antipsychotic medication (1). Thus, mechanisms underlying microtubular function may be relevant to schizophrenia as well. In association with tubulin polymerization into microtubules, NAP influences tau dynamics by increasing the ratio of non-phosphorylated tau to phosphorylated tau, implying a dynamic process of cellular maintenance of the microtubular network, which is essential for the survival of the cell.||In brain, tubulin frameworks are stabilized by recently described STOP proteins (2) (aka MAP6). Linkages to allelic variation in STOP genes has been reported in schizophrenia, along with altered STOP protein expression in some brain regions (3). STOP knockdown mice show disturbances in dopaminergic neurotransmission (4) along with deficits in PPI and hypermotility that were partially reversed with clozapine (5). Thus, neuropathological features of schizophrenia may be due, in part, to abnormal STOP-related stabilization of microtubular structure, and NAP may stabilize STOP-related abnormal neurophysiological processes in schizophrenia., Cognition|Schizophrenia",2
"Safety and Efficacy of Seroquel in First Episode Schizophrenia, 0, Schizophrenia",2
"A Safety, Tolerability, and Treatment Response Study of Paliperidone Palmitate Administered to Patients With Schizophrenia, This study is an 18-month, single-group, open-label (name of study drug is known to patients), multicenter study to evaluate the safety, tolerability and treatment response of paliperidone palmitate administered as once-monthly injections to patients with schizophrenia who previously received treatment with oral antipsychotic medications. A target of 587 patients (inpatients or outpatients) with schizophrenia will be enrolled in the study and will receive, without cost, injections of study drug (paliperidone palmitate) on Days 1, 8, 38, and thereafter at one-month intervals up to 18 months. Enrollment in the study will be limited to patients who are diagnosed with schizophrenia within the past 5 years. The study will consist of a screening period of up to 5 days before treatment, an 18-month treatment period, and an end-of-study or early withdrawal visit approximately 30 days after the last injection of study drug. During the screening period (after patients have provided signed informed consent to participate in the study), information will be collected regarding the patients medical and psychiatric history, demographics (age and race), current symptoms of the patients schizophrenia, and whether or not the patient would like to sign an additional informed consent form to participate in the pharmacogenomic (the study of how genes affect a person's response to drugs) component of the study that involves the collection of one 10 ml blood sample (equivalent to about 2 teaspoons of blood). During screening, entry criteria for the study will be reviewed and a physical examination performed. Patients will also be asked questions about the types of healthcare resources (institutionalizations/hospitalizations, emergency room visits, etc) they utilized during the previous 12 months however, this information is optional and its collection will depend upon the availability of the data. Patients who are currently receiving treatment with any oral antipsychotic medication must discontinue the use of the medication by Day 1 of the study. If the patient was receiving a high dose of an antipsychotic medication or was also receiving an anticholinergic medication (a drug that prevents involuntary muscle movements associated with the use of antipsychotic drugs in the treatment of schizophrenia), the investigator may decide to have the patients dose of antipsychotic (and/or anticholinergic) medication tapered (gradually reduced) to discontinuation beginning on Day 1. The patients time to taper-off the previous antipsychotic and/or anticholinergic medications will depend on the dose of the medication. Patients receiving anxiolytics (anti-anxiety drugs), mood stabilizers, anticholinergics, or antidepressants greater than 4 weeks before the screening visit will be allowed to continue taking these drugs. Upon meeting the entry criteria for the study, patients will receive a total of 19 intramuscular (IM) injections of paliperidone palmitate during the 18-month treatment period as follows: 150 mg equivalent (eq) on Day 1, 100 mg eq on Day 8, 75 mg eq on Day 38, and paliperidone palmitate injections of 50, 75, 100, or 150 mg eq once monthly on Days 68, 98, 128, 158, 188, 218, 248, 278, 308, 338, 368, 398, 428, 458, 488 and 518. Depending on the patients ability to tolerate a dose paliperidone palmitate, doses may be adjusted higher or lower every 30 days per the clinicians judgment within the dose range of 50 to 150 mg eq. If the patient reports any signs or symptoms of worsening of schizophrenia, the investigator may prescribe a rescue medication (quick-relief or fast-acting medications that usually work right away to relieve symptoms) such as lorazepam (an antianxiety drug) to control agitation, irritability, restlessness, and hostility. The investigator may also prescribe an anticholinergic medication to treat involuntary movement disorders if observed in patients. All prescription and over-the-counter medications taken by patients during the study are to be reported. At the end of the 18-month treatment period, all patients will complete an end-of-study visit (or early withdrawal visit for patients who do not complete the study) to have a physical examination performed, laboratory tests (including a urine pregnancy test for women of childbearing potential) performed, vital signs measured, and information collected regarding the occurrence of adverse events and the use of medications other than study drug from the time of the previous study visit to the end-of-study (or early withdrawal visit). The primary objective of the study is to evaluate safety, tolerability and treatment response of once-monthly injections of paliperidone palmitate measured by the use of a Positive And Negative Symptom Scale (PANSS). The safety and tolerability of once-monthly injections of paliperidone palmitate administered to patients with schizophrenia will be evaluated during the study by monitoring adverse events, findings from clinical laboratory tests (serum chemistry including lipids), vital sign measurements (blood pressure, pulse rate, and weight), physical examinations, and movement disorder evaluations using the Extrapyramidal Symptom Rating Scale [ESRS-A]). All clinically significant abnormalities in patients that persist at the end of the study will be followed by the Investigator until resolution or until a clinically stable endpoint is reached. Treatment response will be evaluated 5 times during the study (Visits 2, 4, 6, 8 and 10) by findings obtained from the PANSS (a 30-item questionnaire that is administered to the patient by a qualified person [ie, rater] to measure the presence/absence and severity of positive and negative symptoms of schizophrenia. In addition to the safety, tolerability, and treatment response data collected, patients who volunteer to participate in the pharmacogenomic component of the study will have one 10 ml sample of blood collected at on Days of Visit 2. If a replacement blood sample is needed for the pharmacogenomic component of the study, the patient will need to sign an additional informed consent form. Patients will receive a paliperidone palmitate intramuscular (IM) injection of 150 mg equivalent (eq) on Day 1, 100 mg eq on Day 8, and 75 mg eq on Day 38.Thereafter, patients will receive once monthly IM injections of 50, 75, 100, or 150 mg eq of paliperidone palmitate. Doses may be adjusted every 30 days per the clinician's judgment within the dose range of 50 to 150 mg eq.Patients will receive a total of 19 injections of study drug over an 18-month treatment period., Schizophrenia|R092670|Paliperidone palmitate|Diagnostic and Statistical Manual of Mental Disorders, 4th Edition|Intramuscular injection",2
"Combination of NMDA-enhancing and Anti-inflammatory Treatments for Ultra-resistant Schizophrenia, Several lines of evidence suggest that both NMDA and inflammatory hypotheses have been implicated in schizophrenia. Previous study found that some NMDA-enhancing agent was able to augment efficacy of clozapine for clinical symptoms but not cognitive function in the treatment of ultra-resistant schizophrenia. In addition, several drugs with anti-inflammatory properties have been tested in clinical trials for the treatment of schizophrenia. Whether a drug with anti-inflammatory property can strengthen the efficacy of an NMDA-enhancer (NMDAE) in the treatment of ultra-resistant schizophrenia remains unknown.||Therefore, this study aims to compare NMDAE plus a drug with anti-inflammatory property and NMDAE plus placebo in the treatment of ultra-resistant schizophrenia. The subjects are the patients with ultra-resistant schizophrenia who have responded poorly to clozapine treatment. They keep their original clozapine treatment and are randomly, double-blindly assigned into two treatment groups for 12 weeks: (1) NMDAE plus Anti-inflammatory Agent (AIFA), or (2) NMDAE plus placebo. Cognitive functions are assessed at baseline and at endpoint of treatment by a battery of tests. Clinical performances and side effects are measured at weeks 0, 2, 4, 6, 9, and 12. The efficacies of NMDAE plus AIFA and NMDAE plus placebo will be compared.||Chi-square (or Fisher's exact test) will be used to compare differences of categorical variables and t-test (or Mann-Whitney test if the distribution is not normal) for continuous variables between treatment groups. Mean changes from baseline in repeated-measure assessments will be assessed using the generalized estimating equation (GEE) for both primary and secondary outcomes . All p values for clinical measures will be based on two-tailed tests with a significance level of 0.05., Ultra-resistant schizophrenia|NMDA|Inflammation",2
"Safety, Efficacy and Tolerability Study of Paliperidone Extended-Release (ER) in Participants With Schizophrenia, This is a single arm (one group of participants), multi-center, 6-month study to explore the tolerability, safety and efficacy of flexibly dosed paliperidone ER in participants with schizophrenia previously unsuccessfully treated with an oral antipsychotic medication. Antipsychotic medications are drugs that are helpful in the treatment of psychosis and have a capacity to ameliorate thought disorders. Unsuccessfully treated means that, despite the participant was treated with an adequate dose of an appropriate oral antipsychotic for an adequate period of time, previous treatment is considered unsuccessful due to lack of efficacy, lack of tolerability or safety, lack of compliance and/or other reasons. Throughout the study the investigators will adjust the dosage of each participant based on the individual needs. In general, the recommended paliperidone ER dose will be 6 milligram once daily. Participants can be either in- or outpatients and they may take their study drug with or without food. Participants who will complete this 6-month study and would like to continue will be eligible to be enrolled in an extension phase until paliperidone ER is available., Schizophrenia|Paliperidone|Paliperidone extended-release (ER)",2
"Tryptophan MRI in People With Schizophrenia and Healthy Controls, There is emerging evidence to suggest that disturbances in the kynurenine pathway may be related to the pathophysiology of schizophrenia. Several post-mortem studies have documented specific abnormalities in the kynurenine pathway, including increased levels of kynurenine and kynurenic acid (KYNA) in the prefrontal cortex of people with schizophrenia (1-4). Increased levels of kynurenine and KYNA have also been observed in the cerebral spinal fluid (CSF) of people with this illness (5). In addition, post-mortem studies have documented changes in key enzymes, including increased expression of tryptophan 2,3-dioxygenase (2, 6) (TDO), which converts tryptophan to kynurenine, and reduced activity of kynurenine 3-monooxygenase (KMO) (4), which may shift metabolism towards enhanced KYNA formation. Finally, a number of genetic studies have implicated the KYNA pathway in this disease. Wonodi et al. (7) found decreased KMO gene expression in the frontal eye field of people with schizophrenia, and Holtze et al. (8) recently reported an association between a KMO SNP and CSF levels of KYNA. Notably, although the exact mechanism underlying the KP impairment in people with schizophrenia is unknown, immune and stress mechanisms have been implicated (7,9).||Increased KYNA may have a number of adverse consequences of importance in schizophrenia. In particular, KYNA is an antagonist of the α7 nicotinic and NMDA glutamate receptors. Dysfunctions of these receptors have been linked to the cognitive impairments and symptom manifestations observed in people with schizophrenia. The purpose of the proposed project is to examine the impact of increased brain KYNA on performance of cognitive tasks and related neuroimaging measures in people with DSM-5/DSM-IV-TR schizophrenia, schizophreniform, or schizoaffective disorder patients and healthy controls. In addition, the investigators will secondarily investigate the relationship of peripheral inflammatory markers and glucocorticoid levels as part of the HPA stress axis to examine relationships and shift to a Type 2 immune response in schizophrenia. Using tryptophan loading to increase KYNA levels, the study will test the hypothesis, based on complementary preliminary studies in rodents, that disease-related cognitive deficits in people with schizophrenia are preferentially susceptible to (further) elevations in KYNA levels.||The investigators hypothesize that tryptophan-induced elevations in brain KYNA levels will: 1) acutely impair performance on measures of verbal and visual memory, attention, working memory, and processing speed in people with schizophrenia; 2) alter dorsolateral-hippocampal activation and connectivity, which underlies the performance of the relational memory task; and 3) decrease mPFC MRS measures of glutamate, consistent with preclinical microdialysis data. In an exploratory framework, the investigators hypothesize that increased brain KYNA levels alter default network activation and connectivity, an effect which may be mediated by the action of KYNA on α7 nicotinic and/or NMDA receptors. The investigators will also investigate the extent to which cytokine and HPA axis peripheral measures are related to the effect of tryptophan-induced elevated KYNA levels on cognitive performance and fMRI and MRS measures. Comparisons with results from healthy controls will determine if participants with schizophrenia have an aberrant or exaggerated response to increased KYNA levels.||Funding Information:||Funded by the National Institute of Mental Health (NIMH)||Grant Number- 1P50MH103222-01||Principal Investigator- Robert Schwarcz, PhD||Project Title- Kynurenic Acid and Cognitive Abnormalities in Schizophrenia||Program Officer Full Name- Steven Zalcamn||External Org# Name- University of Maryland, Baltimore, tryptophan|kynurenic acid|schizophrenia",2
"An Efficacy and Safety Study of Paliperidone Extended-Release (ER) Tablets in Participants With Schizophrenia, This is an open-label (all people know the identity of the intervention), single-arm (getting one dose of medicine), multi-center (conducted in more than 1 center) study to evaluate tolerability, safety and efficacy of flexible daily doses of paliperidone ER in participants with acute schizophrenia. All participants will be given paliperidone ER once daily at a dose of 3, 6, 9, or 12 milligram (mg) tablets orally depending on Investigator's discretion, based on participant's clinical response and tolerability towards paliperidone ER. The duration of the core phase of the treatment will be 6 weeks and the participants who will complete this phase, respond well and would like to continue, will be eligible to be enrolled in an extension phase, which is no longer than 12 months. Efficacy will primarily be evaluated by treatment response evaluated through total Positive and Negative Syndrome Scale (PANSS) score. Participants' safety will be monitored throughout the study., Schizophrenia|Paliperidone Extended Release (ER)|Invega",2
"Safety and Effectiveness of D-serine in Schizophrenia, Schizophrenia is a life-long brain disorder affecting approximately 1 percent of Americans each year. Schizophrenia can be extremely disabling, causing people to hear voices, experience paranoia or hallucinations, believe that others are controlling their thoughts, and even fail at maintaining a job or caring for themselves. Current medications help to relieve most of these symptoms, but not all. Some people with schizophrenia still suffer from negative symptoms, such as difficulty with talking, expressing emotions, and motivation; they may also suffer from cognitive impairments, such as decreased concentration and memory loss. D-serine, an amino acid found within the body, activates brain cell receptors that appear to play a role in learning and memory. This study will determine whether adding a D-serine solution to a stable antipsychotic medication regimen will decrease negative symptoms in people with schizophrenia.||Participants in this open-label study will remain on their regular medication regimen for at least 2 weeks. During this time and before starting treatment, participants will be interviewed about their emotional problems, marital status, education, family background, employment history, and any drug or alcohol problems. Participants will also undergo a physical exam, an electrocardiogram (EKG), vital sign measurements, psychological tests, cognitive tasks, and an electroencephalogram (EEG). Participants will then begin 4 weeks of treatment with D-serine. In addition to participants' regular medication regimen, they will drink a D-serine powder mixed with water twice daily. Every 2 weeks, participants will undergo a physical exam and an interview about any changes in symptoms or emotional problems that they may be experiencing. Blood and urine samples will be taken throughout the study. After 4 weeks, participants will undergo an EKG, EEG, and the same psychological tests and cognitive tasks completed prior to treatment. A follow-up visit will occur 2 weeks post-treatment to monitor any changes in negative symptoms., Negative symptoms|NMDA|Glutamate|Glycine",2
"An Efficacy and Safety Study of Extended-Release (ER) Paliperidone in Adolescent Participants With Schizophrenia, This is a multi-center (conducted in more than 1 center), double-blind (neither physician nor participant knows the name of the assigned drug), randomized (study drug is assigned by chance), active-controlled (paliperidone ER is compared to aripiprazole), parallel-group (a medical research study comparing the response in 2 or more groups of participants receiving different treatments), flexible-dose (the physician has the freedom to give different doses to the participant depending on how they respond to treatment) study designed to determine the efficacy and safety of paliperidone ER in symptomatic adolescents (12 to 17 years of age) with schizophrenia. The total duration of the study will be approximately 29 weeks. The study consists of 3 phases: a Screening phase up to 3 weeks (with a possible overlapping washout period), a Double-blind acute phase of 8 weeks, and a Double-blind maintenance phase of 18 weeks. Participants will be randomly assigned to 1 of the 2 treatment groups (paliperidone ER or aripiprazole flexible oral doses). Dosage will be adjusted at the scheduled visits. Efficacy of the participants will primarily be evaluated through Positive and Negative Syndromes Scale (PANSS). Participants' safety will be monitored throughout the study., Schizophrenia|Paliperidone|Aripiprazole",2
"A Study to Evaluate the Efficacy and Safety of SEP-363856 in Acutely Psychotic Adults With Schizophrenia, This is a multicenter, randomized, double-blind, parallel-group, flexibly-dosed, study evaluating the efficacy and safety of SEP-363856 in acutely psychotic adult subjects with schizophrenia using SEP-363856 (50 or 75 mg/day [ie, once daily]) versus placebo over a 4-week treatment period. Primary hypoathesis to be tested: H0: μSEP = μPBO versus H1: μSEP ≠ μPBO, where μSEP and μPBO are the mean changes from Baseline at Week 4 in PANSS total score for the SEP-363856 and placebo arms, respectively. Subjects who complete study SEP361-201 may be eligible to enroll in the open-label extension study SEP361-202., Schizophrenia",2
"Study to Assess Adverse Events and Change in Disease Activity of Oral Cariprazine Capsules in Adult Participants With Schizophrenia, 0, Schizophrenia|Cariprazine|VRAYLAR",2
"Program for the Introduction Into Clinical Practice of the Principles of Personalized and Preventive Medicine Based on the Isolation of Gene Polymorphism in Schizophrenia in People of the Kazakh Ethnic Group, A genome-wide association study (GWAS) is an approach used in genetics research to associate specific genetic variations with particular diseases. The method involves scanning the genomes from many different people and looking for genetic markers that can be used to predict the presence of a disease. Once such genetic markers are identified, they can be used to understand how genes contribute to the disease and develop better prevention and treatment strategies., GWAS",2
"This Study Tests Whether BI 425809 Together With Brain Training Using a Computer Improves Mental Functioning in Patients With Schizophrenia, 0, 0",2
"Aripiprazole Once-monthly Versus Daily Oral Atypical Antipsychotic Treatment in Patients With Recent-onset Schizophrenia, This is an observational, non-interventional study that will include two cohorts of patients with schizophrenia who initiated maintenance treatment during a schizophrenia-related hospitalisation or during the immediate three months after hospital discharge: patients who initiated maintenance treatment with AOM and patients who initiated maintenance treatment with any daily oral atypical AP.||The date of maintenance treatment initiation will be considered the index date (see definition of maintenance treatment initiation in Section 3.1). Baseline data will be collected immediately after the inclusion of the patient in the study (including retrospective data from the index date to the date of informed consent and from the past 5 years). From the index date, each patient will be followed up until discontinuation of the maintenance treatment of interest and up to a maximum of 12 months. Especially after the implementation of the Global Amendment nº1, it is possible that the complete follow-up of the patient took place in the past (retrospective data), i.e. before the inclusion of the subject in the study. Data will be collected from the patient file and from information obtained during routine visits scheduled according to clinical practice., adherence|long-acting injectable antipsychotic|all-cause treatment discontinuation|recent-onset schizophrenia|daily oral atypical antipsychotic",2
"Treatment of Patients With Recently Exacerbated Schizophrenia With Paliperidone Palmitate, This is an open-label (patients and study staff will know the identity of treatments assigned) study of paliperidone palmitate in patients with acute an exacerbation of schizophrenia. The total duration of the study will be approximately 4 months. Eligible patients without a documented history of exposure to oral risperidone or paliperidone extended-release (ER), or intramuscular (IM) RISPERDAL CONSTA or paliperidone palmitate will receive oral risperidone 1 mg/day or extended release (ER) OROS paliperidone 3 mg/day for at least 3 days before the first injection of the study drug (paliperidone palmitate) for tolerability testing. Paliperidone palmitate will be administered to patients as an intramuscular (IM) injection in the deltoid (upper arm) or gluteal (buttocks) muscle., Schizophrenia|Paliperidone palmitate|Long-acting injectable antipsychotic medication",2
"Phase IIA Study in Patients With Schizophrenia, 0, Schizophrenia",2
"An Efficacy and Safety Study of 3 Fixed Doses of JNJ-37822681 in Participants With Schizophrenia, This is a multicenter (when more than one hospital or medical school team work on a medical research study), double-blind (neither the participant nor the physician know the study medication drug name), randomized (study drug assigned by chance), placebo- and active-controlled, parallel-group (a clinical trial comparing the response in two or more groups of participants receiving different treatments), dose-response study in participants with schizophrenia. The total study duration will not exceed 16 weeks for each participant and will include following visits: screening, baseline, Week 1, 2, 3, 4, 5, 6, 7, 8, 9, 11 and 13 (end of treatment or early withdrawal), and a post-study safety visit (1 week after final dose of study drug). All participants will be hospitalized during the first 2 weeks of treatment for detailed follow-up of safety and disease status. Following a screening period, participants will be randomly assigned to one of 5 treatment groups to receive oral doses of JNJ-37822681 (10, 20 or 30 milligram [mg] twice a day) for 12 weeks, olanzapine 15 mg daily for 12 weeks, or placebo for 6 weeks followed by olanzapine 15 mg daily for the remaining 6 weeks. Olanzapine will be initiated at 10 mg daily for 1 week and then increased to 15 mg daily for the remainder of the treatment period. Efficacy will primarily be evaluated by Positive And Negative Syndrome Scale (PANSS). Participants' safety will also be monitored at each visit., Schizophrenia|Central Nervous System|JNJ-37822681",2
"A Placebo-Controlled Study of Physiologic Effects of L-methylfolate in Schizophrenia Patients, Blood levels of L-methylfolate and biological activity will be evaluated by examining changes in plasma homocysteine concentrations, serum methionine concentrations and changes in brain activation as measured by fMRI., L-methylfolate|Deplin|schizophrenia|folate|folic acid|homocysteine|methionine|MTHFR genotype|C677T mutation|vitamin B6|vitamin B12|psychotic symptoms|MTHFR C677T Polymorphism",2
"Trial of Aripiprazole Intramuscular Depot (OPC-14597, Lu AF41155) in the Acute Treatment of Adults With Schizophrenia, 0, Schizophrenia",2
"A Study of Transition to the Paliperidone Palmitate 3-Month Formulation In Participants With Schizophrenia Previously Stabilized on the Paliperidone Palmitate 1-Month Formulation, This is an international, multicenter (study conducted at multiple sites) study designed to estimate remission rates and assess treatment response, tolerability, and patterns of use of Paliperidone Palmitate 3-Month Formulation (PP3M) in a diverse population of participants with schizophrenia. The study will consist of a screening phase (Day -7 to Day 1), a 52-week, open-label, flexible-dose PP3M treatment phase and a follow up safety assessment 3 months ( +/-14 days ) after the month 12 visit or early discontinuation. Participants' Safety will be monitored throughout the study., Schizophrenia|R092670|Paliperidone Palmitate",2
"Role of Antioxidants (Vitamin C and E) in the Management of Schizophrenia, Background: Antioxidants such as Vitamin C and E are substances that are considered as a defensive material which protects cells from destruction. It is evident that use of food stuff rich in antioxidant will fortify one's ability to encounter with physical & mental disorders. Since, among several potential elucidations, oxidation stress is more likely deliberated as one of the causative factors which give rise to cognitive and functional impairment. Therefore, this study was conducted with objectives to explore the role of selected antioxidants (vitamin C & E) and to compare the role of both vitamins as an add-on management of schizophrenia .Materials & Methods: One hundred and five patients were selected from department of psychiatry King Edward Medical University Lahore, and assigned into 3 groups by simple random lottery method. For the period of two months, Vitamin C group intervened with 500 mg vitamin C tablet once a day, vitamin E group with 600 I U vitamin E twice daily and placebo group was given 500 mg paraffin oil capsule daily. PANSS (Positive and Negative Symptoms Scale) was used to assess the symptoms of schizophrenia. Demographic information was collected by structured questionnaire. Dietary habits were assessed by (FFQ) food frequency questionnaire., Positive and Negative syndrome scale (PANSS)|Antioxidants|Schizophrenia",2
"A Study of the Long-term Safety and Tolerability of an Investigational Drug in People With Schizophrenia., This is a 52-week, multicenter, randomized, double-blind, parallel-group, flexible-dose study designed to evaluate the long-term safety and tolerability of SEP-363856 (50 to 100 mg/day) compared with quetiapine XR (400 to 800 mg/day) in clinically stable adult subjects with schizophrenia. This study is projected to randomize a least 300 subjects to two treatment groups (SEP-363856 50 to 100 mg/day or quetiapine XR 400 to 800 mg/day) in a 2:1 ratio. Study drug will be taken once a day and may be taken without food or with a light meal., schizophrenia",2
"A 52 Week Open-label Extension Trial Following the Double-blind Efficacy and Safety Study R076477-SCH-305., The primary objective of the open-label extension trial was the long-term assessment of safety and tolerability of flexibly-dosed ER OROS paliperidone (3 to 15 mg/day) in patients with a diagnosis of schizophrenia. Other measures assessed in the extension study included: change in the total Positive and Negative Syndrome Scale (PANSS) score; change in PANSS subscale (positive and negative) scores; overall functioning, as measured by the Clinical Global Impression Scale-Severity (CGI-S); personal and social functioning, as measured by the Personal and Social Performance Scale (PSP); and quality of life parameters, as measured by the Schizophrenia Quality of Life Scale, Revision 4 (SQLS-R4). Paliperidone ER OROS® tablet formulation (3 to 15 mg/day) to be taken orally for 52 weeks, Paliperidone|schizophrenia",2
"Cognitive Remediation Program for Family Caregivers in Schizophrenia, Context and justification It has been shown that when patient's family commits to a psycho-educational programme, the relapse rate of the patients themselves is halved to an equivalent level to that of drug treatment. Cognitive disorders affect 80% of patients with schizophrenia and have deleterious consequences on their autonomy and daily functioning. Cognitive remediation has now clearly demonstrated its effectiveness in the management of these cognitive disorders, particularly with regard to compensatory approaches that aim modifying the environment and providing external support. However, access to cognitive remediation remains extremely limited. It is only available in a limited number of specialized centres. In order to allow a better access to these cognitive remediation methods and to maintain its effects over time, the objective of this research project is to develop a web-based intervention, the Cognitive Adaptative Training for Caregivers (""CAT famille""), aimed at accompanying and guiding family carers via an internet video chat with a psychologist to implement cognitive remediation techniques of compensatory approach directly into their sick relative living home.||Main and secondary objectives The main objective is to evaluate the impact of a web-based intervention aimed at training a family caregiver in cognitive remediation techniques using a compensatory approach on the daily life functioning of his/her family member suffering from schizophrenia. Secondary objectives are to assess improvement in: 1) caregiver burden, 2) caregiver and patient quality of life, 3) negative symptoms, and 4) patient compliance.||Methodology This is a comparative, prospective, randomized study including two groups of (patient/caregiver) dyads: 1) an intervention group consisting of a (patient + family carer) dyad benefiting, in addition to the usual treatment, from the intervention for the family carer, and 2) a group consisting of a (patient + caregiver) dyad with usual care (control group).||Control group: Psycho-education manual, with a weekly reading module and a 15-minute webcam feedback by the psychologist.||Intervention group: Family CAT manual, with a module each week to be read according to the patient's objectives and a 15-minute webcam feedback by the psychologist.||For all groups:||Before intervention: Neuropsychological assessment + home assessment of the environment and the performance of daily living activities by psychologist A.||After intervention: Home assessment of the environment and the performance of daily living activities by psychologist B.||The inclusion criteria are: 1) for patients: patients with schizophrenia, aged 18 to 50, who can read, understand and speak French, 2) for parents: understand, speak and read French. The main outcome will be the assessment of the patient's daily life functioning as measured by the Life Skills Profile.||Process:||Total number of visits and follow-up: 3 visits during a prospective follow-up over 10 months Duration of inclusions: 18 months and duration of statistical analysis/valuation: 3-6 months||Feasibility:||The University Service of Adult Psychiatry of the University Hospital of Montpellier is one of the schizophrenia expert centres of the Fondamental network. SUPA has proven expertise in the field of cognitive remediation (see PRME Grecco in progress). SUPA works in collaboration with the family carers of people diagnosed with schizophrenia, in particular through the Profamille program (psychoeducation for carers) and UNAFAM.||Outcomes / Perspectives:||The management of cognitive disorders is essential in the care of patients with schizophrenia, in combination with other types of therapies. This research, aimed at training family carers in the use of compensatory cognitive remediation techniques that require little knowledge of neuropsychology, will be of direct benefit to patients. The expected results will contribute to the optimization of management by demonstrating that intervention and training of relatives in compensatory cognitive techniques will improve functional autonomy., schizophrenia|remediation|cognitive",2
"A Clinical Study to Evaluate the Long-term Safety and Tolerability of an Investigational Drug in People With Schizophrenia, An open-label extension study to assess the safety and tolerability of SEP-363856 in subjects with schizophrenia This is an open-label extension study to evaluate long-term safety and tolerability of SEP-363856. This is a 52-week, outpatient, multicenter, flexible-dose, open-label extension study designed to evaluate the long-term safety and tolerability of SEP-363856 (25 to 100 mg/day) for the treatment of subjects with schizophrenia who have completed the Treatment Period of one of the two following double-blind studies: Study SEP361-301 or Study SEP361-302., schizophrenia",2
